date,ad_group_id,device,impressions,clicks,conversions,cost
2024-08-24,148575862984,TABLET,10,0,0,0
2024-08-24,155673249996,TABLET,3,0,0,0
2024-08-24,155673249996,DESKTOP,28,0,0,0
2024-08-24,169214802704,DESKTOP,25,1,0,5.7
2024-08-24,155673249556,DESKTOP,11,1,1,5.18
2024-08-24,155673250956,DESKTOP,115,2,0,2.65
2024-08-24,155673249996,MOBILE,36,2,0,2.1
2024-08-24,169214802704,MOBILE,23,4,0,25.68092
2024-08-24,168997303571,DESKTOP,1850,6,0,8.004538
2024-08-24,155673250956,MOBILE,142,7,0,9.76
2024-08-24,148575862984,DESKTOP,161,8,0,37.59
2024-08-24,164135120558,DESKTOP,3314,12,1.011823,18.618248
2024-08-24,168997303571,MOBILE,2071,15,2,10.072625
2024-08-24,148575862984,MOBILE,279,27,7.004022,54.89
2024-08-24,164135120558,MOBILE,9494,101,11.156665,57.888725
2024-08-23,164828025000,DESKTOP,9,0,0,0
2024-08-23,164828025000,MOBILE,12,1,0,0.66
2024-08-23,155673249556,MOBILE,13,0,0,0
2024-08-23,155673249556,DESKTOP,10,0,0,0
2024-08-23,155673250956,TABLET,3,0,0,0
2024-08-23,164135120558,DESKTOP,1,0,0,0.002043
2024-08-23,155673249996,TABLET,1,0,0,0
2024-08-23,148575862984,TABLET,11,2,0,5.59
2024-08-23,155673249996,DESKTOP,57,3,3,5.48
2024-08-23,169214802704,MOBILE,18,4,0,13.41
2024-08-23,169214802704,DESKTOP,37,5,0,17.21
2024-08-23,155673250956,DESKTOP,88,5,0,5.66
2024-08-23,155673249996,MOBILE,51,5,3,4.61
2024-08-23,168997303571,DESKTOP,1949,6,0,12.586825
2024-08-23,155673250956,MOBILE,137,7,5.236677,11.12
2024-08-23,164135120558,DESKTOP,4171,8,0.070927,26.738171
2024-08-23,168997303571,MOBILE,1477,12,0,7.679888
2024-08-23,148575862984,MOBILE,175,15,6.147622,35.54
2024-08-23,148575862984,DESKTOP,267,17,0,51.8
2024-08-23,164135120558,MOBILE,6376,67,4.907053,44.809006
2024-08-22,164828025000,TABLET,1,0,0,0
2024-08-22,164828025000,DESKTOP,21,2,0,10.5
2024-08-22,164828025000,MOBILE,15,4,0,8.997688
2024-08-22,155673249556,DESKTOP,2,0,0,0
2024-08-22,155673250956,TABLET,3,0,0,0
2024-08-22,148575862984,TABLET,9,0,0,0
2024-08-22,155673249996,TABLET,3,0,0,0
2024-08-22,155673249996,MOBILE,15,0,0,0
2024-08-22,169214802704,TABLET,1,1,0,4.24
2024-08-22,169214802704,DESKTOP,67,1,0,14
2024-08-22,155673249996,DESKTOP,14,1,1,6.32
2024-08-22,155673250956,MOBILE,60,2,1,2.51
2024-08-22,169214802704,MOBILE,37,4,0,18.785985
2024-08-22,155673250956,DESKTOP,72,5,0,39.3
2024-08-22,168997303571,MOBILE,1719,7,0,9.44918
2024-08-22,168997303571,DESKTOP,4056,12,1,21.154715
2024-08-22,148575862984,DESKTOP,323,14,1,51.95
2024-08-22,164135120558,DESKTOP,10448,19,4,50.283753
2024-08-22,148575862984,MOBILE,246,26,3,41.82
2024-08-22,164135120558,MOBILE,9240,88,5.866828,48.403411
2024-08-21,164828025000,MOBILE,8,0,0,0
2024-08-21,164828025000,DESKTOP,17,1,0,5.390935
2024-08-21,155673249556,DESKTOP,7,0,0,0
2024-08-21,155673250956,TABLET,2,0,0,0
2024-08-21,164135120558,MOBILE,1,0,0,0.001078
2024-08-21,148575862984,TABLET,1,0,0,0
2024-08-21,155673249996,TABLET,1,0,0,0
2024-08-21,155673249556,MOBILE,5,2,0,4.1
2024-08-21,155673249996,DESKTOP,60,2,0,3.17
2024-08-21,169214802704,MOBILE,25,3,0,13.69
2024-08-21,169214802704,DESKTOP,64,4,1.194077,40.32
2024-08-21,155673249996,MOBILE,28,4,3,11.7
2024-08-21,155673250956,MOBILE,112,5,4,8.95
2024-08-21,168997303571,MOBILE,1742,11,0,8.043926
2024-08-21,155673250956,DESKTOP,113,11,0,20.61
2024-08-21,168997303571,DESKTOP,4530,12,1,17.100866
2024-08-21,148575862984,MOBILE,157,18,5.649281,25.21
2024-08-21,148575862984,DESKTOP,203,26,10,77.775135
2024-08-21,164135120558,DESKTOP,10081,29,4.832562,36.901365
2024-08-21,164135120558,MOBILE,8945,66,3.457261,41.638794
2024-08-20,164828025000,MOBILE,4,0,0,0
2024-08-20,164828025000,DESKTOP,22,2,0,7.04
2024-08-20,155673249556,DESKTOP,4,0,0,0
2024-08-20,155673249556,MOBILE,5,0,0,0
2024-08-20,155673250956,TABLET,3,0,0,0
2024-08-20,164135120558,MOBILE,1,0,0,0.000513
2024-08-20,155673249996,MOBILE,24,0,0,0
2024-08-20,148575862984,TABLET,8,1,0,1.11
2024-08-20,155673250956,MOBILE,92,4,0,7.83
2024-08-20,169214802704,MOBILE,33,5,0,25.586638
2024-08-20,155673249996,DESKTOP,31,5,1,14.09
2024-08-20,169214802704,DESKTOP,47,6,0,28.05
2024-08-20,155673250956,DESKTOP,102,7,3,14.37
2024-08-20,168997303571,DESKTOP,3520,9,1.020789,18.046898
2024-08-20,168997303571,MOBILE,2088,11,1,11.875202
2024-08-20,148575862984,DESKTOP,262,11,5,52.89
2024-08-20,164135120558,DESKTOP,3969,21,2.003486,24.461476
2024-08-20,148575862984,MOBILE,217,23,3.990935,45.95
2024-08-20,164135120558,MOBILE,7538,82,9.864862,49.863077
2024-08-19,164828025000,MOBILE,8,0,0,0
2024-08-19,164828025000,DESKTOP,17,3,0,18.93
2024-08-19,168997303571,MOBILE,1,0,0,3.10E-05
2024-08-19,155673249556,MOBILE,7,0,0,0
2024-08-19,155673249556,TABLET,1,0,0,0
2024-08-19,155673250956,TABLET,1,0,0,0
2024-08-19,164135120558,MOBILE,2,0,0,0.00316
2024-08-19,164135120558,DESKTOP,2,0,0,0.000588
2024-08-19,148575862984,TABLET,6,0,0,0
2024-08-19,155673249996,DESKTOP,20,0,0,0
2024-08-19,169214802704,MOBILE,37,1,0,0.7
2024-08-19,155673249556,DESKTOP,10,1,0,2.57
2024-08-19,155673249996,MOBILE,25,1,0,0.9
2024-08-19,155673250956,DESKTOP,136,3,1,6.91
2024-08-19,168997303571,DESKTOP,1300,5,0,11.493146
2024-08-19,169214802704,DESKTOP,60,6,1,39.22
2024-08-19,155673250956,MOBILE,116,7,0,9.37
2024-08-19,168997303571,MOBILE,733,10,0,6.165221
2024-08-19,164135120558,DESKTOP,2341,14,1.198301,23.888718
2024-08-19,148575862984,MOBILE,181,15,5.884451,27.5
2024-08-19,148575862984,DESKTOP,281,21,4,66.8
2024-08-19,164135120558,MOBILE,6157,80,3.519137,62.832605
2024-08-18,164828025000,DESKTOP,13,3,0,16.35
2024-08-18,164828025000,MOBILE,19,3,1.244028,5.07
2024-08-18,155673249556,DESKTOP,9,0,0,0
2024-08-18,155673250956,TABLET,9,0,0,0
2024-08-18,155673249996,DESKTOP,20,0,0,0
2024-08-18,169214802704,DESKTOP,20,1,0,13.71
2024-08-18,155673249556,MOBILE,14,1,0,1.67
2024-08-18,148575862984,TABLET,12,1,0,1.24
2024-08-18,169214802704,MOBILE,30,3,0,17.06
2024-08-18,155673250956,DESKTOP,155,3,0,6.08
2024-08-18,155673249996,MOBILE,27,3,0.037038,4.17
2024-08-18,168997303571,DESKTOP,567,4,0,6.648323
2024-08-18,155673250956,MOBILE,206,5,0,8.81
2024-08-18,164135120558,DESKTOP,1128,5,2.08448,19.277802
2024-08-18,168997303571,MOBILE,461,9,4,6.161148
2024-08-18,148575862984,DESKTOP,140,12,1.903879,62.421498
2024-08-18,148575862984,MOBILE,248,22,3.793193,38.795
2024-08-18,164135120558,MOBILE,3958,49,1.001155,67.945221
2024-08-17,164828025000,TABLET,2,0,0,0
2024-08-17,164828025000,DESKTOP,13,1,0,8.61
2024-08-17,164828025000,MOBILE,46,5,0,23.25
2024-08-17,169214802704,DESKTOP,22,0,0,0
2024-08-17,155673249556,MOBILE,4,0,0,0
2024-08-17,155673249556,DESKTOP,3,0,0,0
2024-08-17,155673250956,TABLET,3,0,0,0
2024-08-17,155673249996,TABLET,2,0,0,0
2024-08-17,169214802704,TABLET,2,1,0,7.12
2024-08-17,169214802704,MOBILE,16,1,0,2.84
2024-08-17,168997303571,DESKTOP,251,1,0,4.534485
2024-08-17,168997303571,MOBILE,179,1,0,4.292672
2024-08-17,148575862984,TABLET,12,1,1,7.35
2024-08-17,155673249996,MOBILE,26,1,0.391691,2.63
2024-08-17,155673249996,DESKTOP,16,1,0,2.64
2024-08-17,155673250956,DESKTOP,95,3,1,7.29
2024-08-17,148575862984,DESKTOP,147,9,6,55.72
2024-08-17,164135120558,DESKTOP,838,10,0.974006,20.890109
2024-08-17,155673250956,MOBILE,198,12,0,17.11
2024-08-17,164135120558,MOBILE,1548,18,4,36.499159
2024-08-17,148575862984,MOBILE,207,20,1,36.33
2024-08-16,164828025000,MOBILE,36,2,0,3.25
2024-08-16,164828025000,DESKTOP,36,2,0,12.1
2024-08-16,155673249556,DESKTOP,7,0,0,0
2024-08-16,155673249556,MOBILE,5,0,0,0
2024-08-16,155673250956,TABLET,5,0,0,0
2024-08-16,155673249996,TABLET,1,0,0,0
2024-08-16,169214802704,DESKTOP,45,1,0,7.79
2024-08-16,169214802704,MOBILE,18,1,0,16.76
2024-08-16,155673249996,DESKTOP,23,1,0,1.2
2024-08-16,168997303571,MOBILE,120,2,8,3.046485
2024-08-16,168997303571,DESKTOP,179,2,0,3.412913
2024-08-16,148575862984,TABLET,10,2,1,7.23
2024-08-16,155673250956,MOBILE,106,3,1,3.42
2024-08-16,155673249996,MOBILE,39,5,0.822173,13.02
2024-08-16,155673250956,DESKTOP,102,7,1,11.75
2024-08-16,164135120558,DESKTOP,538,10,3.058627,19.918217
2024-08-16,164135120558,MOBILE,1208,18,0,38.606502
2024-08-16,148575862984,DESKTOP,227,18,5,58.58
2024-08-16,148575862984,MOBILE,162,19,3,30.985
2024-08-15,164828025000,MOBILE,21,4,0,20.59
2024-08-15,164828025000,DESKTOP,38,4,0,13.17
2024-08-15,155673249556,MOBILE,8,0,0,0
2024-08-15,155673250956,TABLET,2,0,0,0
2024-08-15,155673249996,TABLET,1,0,0,0
2024-08-15,155673249996,DESKTOP,18,0,0,0
2024-08-15,169214802704,MOBILE,22,1,0,3.14
2024-08-15,155673249556,DESKTOP,6,1,0,2.4
2024-08-15,168997303571,MOBILE,92,2,0,3.286888
2024-08-15,155673249996,MOBILE,14,2,0,2.53
2024-08-15,148575862984,TABLET,11,3,2,7.85
2024-08-15,168997303571,DESKTOP,333,4,0,8.482332
2024-08-15,155673250956,DESKTOP,152,4,0,8.35
2024-08-15,169214802704,DESKTOP,52,6,4,25.06
2024-08-15,164135120558,DESKTOP,834,8,3.434717,31.136824
2024-08-15,164135120558,MOBILE,965,11,0,26.075812
2024-08-15,155673250956,MOBILE,178,12,4,21.22
2024-08-15,148575862984,DESKTOP,247,16,8.342195,62.15
2024-08-15,148575862984,MOBILE,184,18,0,28.08
2024-08-14,164828025000,MOBILE,41,1,0,1.57
2024-08-14,164828025000,DESKTOP,54,3,1,26.76
2024-08-14,155673249556,MOBILE,2,0,0,0
2024-08-14,155673249556,DESKTOP,6,0,0,0
2024-08-14,155673249556,TABLET,2,0,0,0
2024-08-14,155673250956,TABLET,2,0,0,0
2024-08-14,155673249996,DESKTOP,15,0,0,0
2024-08-14,155673249996,TABLET,1,0,0,0
2024-08-14,169214802704,MOBILE,24,2,0,4.34
2024-08-14,169214802704,DESKTOP,61,2,0.437444,22.69
2024-08-14,155673250956,DESKTOP,95,2,0,3.05
2024-08-14,155673250956,MOBILE,111,3,0,2.81
2024-08-14,155673249996,MOBILE,17,3,2.497936,6.54
2024-08-14,168997303571,MOBILE,497,4,3.013779,4.005218
2024-08-14,148575862984,TABLET,14,6,2,17.22
2024-08-14,168997303571,DESKTOP,2434,9,0.833168,15.278752
2024-08-14,148575862984,DESKTOP,216,16,4,45.94
2024-08-14,164135120558,DESKTOP,3769,20,4.460203,26.466926
2024-08-14,148575862984,MOBILE,168,22,3.999999,39.015657
2024-08-14,164135120558,MOBILE,2889,30,8.885859,23.62427
2024-08-13,164828025000,TABLET,3,0,0,0
2024-08-13,164828025000,DESKTOP,46,4,3,29.7
2024-08-13,164828025000,MOBILE,34,6,0,19.64
2024-08-13,169214802704,DESKTOP,46,0,0,0
2024-08-13,155673249556,TABLET,1,0,0,0
2024-08-13,155673249556,DESKTOP,11,0,0,0
2024-08-13,155673250956,TABLET,3,0,0,0
2024-08-13,155673249556,MOBILE,6,1,0,2.45
2024-08-13,169214802704,MOBILE,23,2,5.505613,9.44
2024-08-13,168997303571,MOBILE,253,2,0,2.11222
2024-08-13,148575862984,TABLET,11,2,0,2.2
2024-08-13,155673249996,DESKTOP,27,2,0,2.66
2024-08-13,155673249996,MOBILE,12,2,1.327529,0.74
2024-08-13,168997303571,DESKTOP,1787,4,1,13.486717
2024-08-13,155673250956,DESKTOP,114,6,1,17.65
2024-08-13,155673250956,MOBILE,121,7,1,9.33
2024-08-13,164135120558,DESKTOP,2795,7,1.959409,21.708981
2024-08-13,148575862984,DESKTOP,212,18,11.192116,63.19
2024-08-13,148575862984,MOBILE,166,24,5.762732,37.035609
2024-08-13,164135120558,MOBILE,3869,37,4.898661,34.156919
2024-08-12,164828025000,TABLET,1,0,0,0
2024-08-12,164828025000,MOBILE,39,3,0,10.09
2024-08-12,164828025000,DESKTOP,27,4,2,21.6
2024-08-12,155673249556,DESKTOP,5,0,0,0
2024-08-12,155673250956,TABLET,9,0,0,0
2024-08-12,164135120558,MOBILE,142,0,0,0.065141
2024-08-12,164135120558,DESKTOP,151,0,0,0.128823
2024-08-12,148575862984,TABLET,3,0,0,0
2024-08-12,168997303571,MOBILE,340,1,0.909016,2.976049
2024-08-12,155673249996,MOBILE,10,1,1.021074,2.8
2024-08-12,155673249996,DESKTOP,16,1,0,3.49
2024-08-12,169214802704,DESKTOP,48,2,0,8.05
2024-08-12,155673249556,MOBILE,4,2,0,3.32
2024-08-12,169214802704,MOBILE,30,4,0,15.04
2024-08-12,155673250956,DESKTOP,134,6,0,15.11
2024-08-12,155673250956,MOBILE,128,6,6.03607,13.4
2024-08-12,164135120558,DESKTOP,2382,10,2.388684,22.089232
2024-08-12,168997303571,DESKTOP,2798,13,2,23.164244
2024-08-12,148575862984,DESKTOP,302,20,4,43.41
2024-08-12,148575862984,MOBILE,199,25,0,56.639883
2024-08-12,164135120558,MOBILE,2913,33,0.910749,25.334941
2024-08-11,164828025000,DESKTOP,24,1,0,13.64
2024-08-11,164828025000,MOBILE,35,6,0,28.58
2024-08-11,168997303571,DESKTOP,16,0,0,0.009143
2024-08-11,155673249556,MOBILE,9,0,0,0
2024-08-11,155673249556,DESKTOP,8,0,0,0
2024-08-11,155673250956,TABLET,3,0,0,0
2024-08-11,155673249996,DESKTOP,17,0,0,0
2024-08-11,155673249996,TABLET,2,0,0,0
2024-08-11,168997303571,MOBILE,38,1,0,0.010142
2024-08-11,155673249996,MOBILE,14,1,0.506141,1.77
2024-08-11,169214802704,MOBILE,11,2,0,13.654582
2024-08-11,169214802704,DESKTOP,29,2,2,19.27
2024-08-11,148575862984,TABLET,6,2,0,5.04
2024-08-11,168997303571,MOBILE,743,4,0,5.857958
2024-08-11,155673250956,DESKTOP,134,6,3,16.54
2024-08-11,164135120558,DESKTOP,2371,6,1.622872,15.193059
2024-08-11,155673250956,MOBILE,200,13,0,31.715586
2024-08-11,148575862984,DESKTOP,108,14,4,50.16
2024-08-11,168997303571,DESKTOP,5304,18,3.49695,32.165185
2024-08-11,148575862984,MOBILE,184,30,3,47.39
2024-08-11,164135120558,MOBILE,3522,55,0,23.645192
2024-08-10,164828025000,MOBILE,47,1,0,5.08
2024-08-10,164828025000,DESKTOP,22,2,3,10.79
2024-08-10,168997303571,MOBILE,3,0,0,0.001294
2024-08-10,155673249556,MOBILE,5,0,0,0
2024-08-10,155673249556,DESKTOP,4,0,0,0
2024-08-10,155673249996,DESKTOP,15,0,0,0
2024-08-10,155673250956,TABLET,7,1,0,2.01
2024-08-10,169214802704,DESKTOP,28,2,3,25.26
2024-08-10,155673249996,MOBILE,24,2,0,3.71
2024-08-10,148575862984,TABLET,11,3,0,4.48
2024-08-10,169214802704,MOBILE,17,4,1,25.49
2024-08-10,155673250956,DESKTOP,106,8,0,25.99
2024-08-10,148575862984,DESKTOP,119,12,10.007254,42.39
2024-08-10,164135120558,DESKTOP,4433,13,2.549817,14.368597
2024-08-10,168997303571,MOBILE,1552,14,0,6.270002
2024-08-10,155673250956,MOBILE,215,16,4,20.85
2024-08-10,168997303571,DESKTOP,12165,27,2.374339,41.406584
2024-08-10,148575862984,MOBILE,188,29,0.537051,54.65
2024-08-10,164135120558,MOBILE,4329,55,0,17.793149
2024-08-09,164828025000,DESKTOP,23,2,0,32.35
2024-08-09,164828025000,MOBILE,35,3,0,10.41
2024-08-09,169214802704,MOBILE,13,0,0,0
2024-08-09,168997303571,DESKTOP,19,0,0,0.013611
2024-08-09,155673249556,DESKTOP,2,0,0,0
2024-08-09,155673250956,TABLET,1,0,0,0
2024-08-09,168997303571,MOBILE,10,1,0,0.022059
2024-08-09,155673249996,MOBILE,5,1,1.25845,5.46
2024-08-09,169214802704,DESKTOP,33,2,0,26.3
2024-08-09,155673249556,MOBILE,7,2,0,2.18
2024-08-09,148575862984,TABLET,10,3,0,0.48
2024-08-09,155673249996,DESKTOP,11,3,0,8.08
2024-08-09,155673250956,DESKTOP,63,6,3,10.26
2024-08-09,155673250956,MOBILE,82,7,0,8.39
2024-08-09,168997303571,MOBILE,1590,8,0,6.041523
2024-08-09,164135120558,DESKTOP,4888,8,4.450133,15.288878
2024-08-09,148575862984,DESKTOP,239,16,0,38.79
2024-08-09,168997303571,DESKTOP,15598,29,0.251061,48.958122
2024-08-09,148575862984,MOBILE,196,36,4.959255,60.4
2024-08-09,164135120558,MOBILE,3285,38,0,10.951424
2024-08-08,164828025000,MOBILE,64,3,3,10.074487
2024-08-08,164828025000,DESKTOP,44,4,1,37.6
2024-08-08,168997303571,DESKTOP,1,0,0,0.000248
2024-08-08,155673249556,MOBILE,10,0,0,0
2024-08-08,155673249556,DESKTOP,7,0,0,0
2024-08-08,148575862984,TABLET,8,1,1,1.07
2024-08-08,155673249996,DESKTOP,14,1,3,1.2
2024-08-08,169214802704,DESKTOP,44,2,0,22.41
2024-08-08,169214802704,MOBILE,17,3,1,8.182256
2024-08-08,155673249996,MOBILE,20,3,2.956735,13.8
2024-08-08,155673250956,DESKTOP,81,6,1,14.02
2024-08-08,155673250956,MOBILE,87,6,5.092623,11.88
2024-08-08,164135120558,DESKTOP,4920,6,2.177658,17.637561
2024-08-08,168997303571,MOBILE,1533,12,0,6.160682
2024-08-08,148575862984,MOBILE,168,15,3,43.68
2024-08-08,148575862984,DESKTOP,261,17,6.026683,54.36
2024-08-08,164135120558,MOBILE,2734,29,0,9.642176
2024-08-08,168997303571,DESKTOP,16403,38,1,54.06308
2024-08-07,164828025000,TABLET,1,0,0,0
2024-08-07,164828025000,DESKTOP,54,1,0,3.44
2024-08-07,164828025000,MOBILE,51,2,3,9.94
2024-08-07,169214802704,TABLET,2,0,0,0
2024-08-07,155673249556,MOBILE,9,0,0,0
2024-08-07,155673249556,DESKTOP,20,0,0,0
2024-08-07,155673250956,TABLET,6,0,0,0
2024-08-07,148575862984,TABLET,9,0,0,0
2024-08-07,155673249996,DESKTOP,13,0,0,0
2024-08-07,155673249996,TABLET,3,0,0,0
2024-08-07,155673249996,MOBILE,10,0,0,0
2024-08-07,169214802704,MOBILE,41,1,0,4.16
2024-08-07,168997303571,MOBILE,593,1,0,2.11669
2024-08-07,155673250956,DESKTOP,149,3,0,4.49
2024-08-07,169214802704,DESKTOP,71,6,0,43.85
2024-08-07,155673250956,MOBILE,161,9,0,13.55
2024-08-07,164135120558,DESKTOP,5190,11,7,17.039253
2024-08-07,148575862984,DESKTOP,200,21,2,60.51
2024-08-07,168997303571,DESKTOP,9227,22,3,29.952785
2024-08-07,148575862984,MOBILE,190,24,5.237727,43.4
2024-08-07,164135120558,MOBILE,5054,68,7.515466,19.228657
2024-08-06,164828025000,DESKTOP,52,0,0,0
2024-08-06,164828025000,MOBILE,74,7,0,29.285
2024-08-06,169214802704,TABLET,1,0,0,0
2024-08-06,155673249556,DESKTOP,21,0,0,0
2024-08-06,155673249556,MOBILE,7,0,0,0
2024-08-06,155673250956,TABLET,5,0,0,0
2024-08-06,148575862984,TABLET,3,1,1,2.25
2024-08-06,155673249996,DESKTOP,21,1,0,8.44
2024-08-06,168997303571,DESKTOP,1942,2,0,5.648692
2024-08-06,169214802704,DESKTOP,73,3,3,20.09
2024-08-06,155673250956,DESKTOP,130,3,0,5.92
2024-08-06,155673249996,MOBILE,22,3,0,2.988497
2024-08-06,169214802704,MOBILE,39,4,0,23.510831
2024-08-06,168997303571,MOBILE,436,4,0,2.526781
2024-08-06,155673250956,MOBILE,90,7,3,9.2
2024-08-06,148575862984,DESKTOP,198,13,6,46.22
2024-08-06,164135120558,DESKTOP,5964,17,4,16.047955
2024-08-06,148575862984,MOBILE,153,24,6.200331,50.3
2024-08-06,164135120558,MOBILE,8464,78,3.507092,49.618
2024-08-05,164828025000,DESKTOP,36,3,0,20.78
2024-08-05,164828025000,MOBILE,38,3,0,12.8
2024-08-05,169214802704,TABLET,1,0,0,0
2024-08-05,155673249556,DESKTOP,20,0,0,0
2024-08-05,155673249556,MOBILE,6,0,0,0
2024-08-05,155673250956,TABLET,1,0,0,0
2024-08-05,148575862984,TABLET,3,0,0,0
2024-08-05,155673250956,DESKTOP,144,1,0,2.48
2024-08-05,155673249996,DESKTOP,22,1,0,3.53
2024-08-05,169214802704,MOBILE,20,2,0,6.663151
2024-08-05,168997303571,DESKTOP,2909,3,3,8.146517
2024-08-05,155673249996,MOBILE,22,3,0,5
2024-08-05,169214802704,DESKTOP,63,4,1,43.92
2024-08-05,168997303571,MOBILE,535,6,0,2.808036
2024-08-05,155673250956,MOBILE,140,7,3,11.25
2024-08-05,164135120558,DESKTOP,5974,8,5,18.376746
2024-08-05,148575862984,MOBILE,254,14,3,20.9
2024-08-05,148575862984,DESKTOP,269,18,9.020109,79.88
2024-08-05,164135120558,MOBILE,7352,92,5.843029,42.200647
2024-08-04,164828025000,TABLET,1,0,0,0
2024-08-04,164828025000,DESKTOP,33,3,0,7.02
2024-08-04,164828025000,MOBILE,64,5,0,22.1
2024-08-04,169214802704,TABLET,1,0,0,0
2024-08-04,168997303571,DESKTOP,571,0,0,1.664077
2024-08-04,155673249556,MOBILE,9,0,0,0
2024-08-04,155673250956,TABLET,10,0,0,0
2024-08-04,164135120558,DESKTOP,2,0,0,0.000819
2024-08-04,155673249996,TABLET,1,0,0,0
2024-08-04,169214802704,DESKTOP,48,1,3,11.35
2024-08-04,155673249556,DESKTOP,20,1,0,3.05
2024-08-04,148575862984,TABLET,8,1,0,4.01
2024-08-04,155673249996,DESKTOP,15,1,0,1.97
2024-08-04,169214802704,MOBILE,42,2,0,14.74
2024-08-04,164135120558,DESKTOP,2741,2,1,9.415223
2024-08-04,155673249996,MOBILE,29,2,0,5.33
2024-08-04,168997303571,MOBILE,504,4,0,1.954288
2024-08-04,155673250956,DESKTOP,97,5,3,11.93
2024-08-04,155673250956,MOBILE,140,7,3.548931,12.5
2024-08-04,148575862984,DESKTOP,198,10,5.473991,43.57
2024-08-04,148575862984,MOBILE,322,30,7,61.6
2024-08-04,164135120558,MOBILE,10010,111,1.748583,58.282338
2024-08-03,164828025000,TABLET,1,0,0,0
2024-08-03,164828025000,DESKTOP,7,1,0,6.47
2024-08-03,164828025000,MOBILE,27,3,0,7.71
2024-08-03,168997303571,DESKTOP,284,0,0,0.826629
2024-08-03,155673250956,TABLET,5,0,0,0
2024-08-03,155673249996,MOBILE,21,0,0,0
2024-08-03,155673249996,TABLET,2,0,0,0
2024-08-03,169214802704,MOBILE,11,1,0,2.27
2024-08-03,155673249556,MOBILE,22,1,0,2.99
2024-08-03,155673249556,DESKTOP,19,1,0,1.4
2024-08-03,148575862984,TABLET,15,1,0,0.45
2024-08-03,168997303571,MOBILE,207,2,0,0.916208
2024-08-03,169214802704,DESKTOP,35,3,0,37.86
2024-08-03,155673249996,DESKTOP,18,3,0,4.36
2024-08-03,155673250956,DESKTOP,89,4,0,9.18
2024-08-03,164135120558,DESKTOP,3206,6,2.001894,12.907117
2024-08-03,155673250956,MOBILE,144,8,0,14.61
2024-08-03,148575862984,DESKTOP,268,20,0,45.99
2024-08-03,148575862984,MOBILE,460,44,11,65.1
2024-08-03,164135120558,MOBILE,11815,134,4.840783,56.090725
2024-08-02,164828025000,DESKTOP,18,0,0,0
2024-08-02,164828025000,TABLET,1,0,0,0
2024-08-02,164828025000,MOBILE,27,3,4,36.86
2024-08-02,168997303571,DESKTOP,174,0,0,0.641015
2024-08-02,155673249556,DESKTOP,22,0,0,0
2024-08-02,155673250956,TABLET,1,0,0,0
2024-08-02,148575862984,TABLET,3,0,0,0
2024-08-02,155673249996,TABLET,1,0,0,0
2024-08-02,169214802704,MOBILE,22,1,0,12.54
2024-08-02,155673249996,DESKTOP,18,1,0,1.61
2024-08-02,169214802704,DESKTOP,41,2,0,26.16
2024-08-02,155673249556,MOBILE,8,2,0,5.33
2024-08-02,155673249996,MOBILE,17,2,2,3.8
2024-08-02,168997303571,MOBILE,214,3,0,1.084762
2024-08-02,155673250956,MOBILE,65,3,0,3.92
2024-08-02,155673250956,DESKTOP,74,5,0,12.04
2024-08-02,164135120558,DESKTOP,1052,5,6,9.221957
2024-08-02,148575862984,MOBILE,196,19,5.14629,29.26
2024-08-02,148575862984,DESKTOP,234,20,13.96601,61.49
2024-08-02,164135120558,MOBILE,7886,73,1,54.118141
2024-08-01,164828025000,DESKTOP,42,1,0,7.43
2024-08-01,164828025000,TABLET,4,1,0,11.52
2024-08-01,164828025000,MOBILE,58,3,0,15.07
2024-08-01,155673249556,TABLET,1,0,0,0
2024-08-01,155673249556,MOBILE,20,0,0,0
2024-08-01,155673250956,TABLET,6,0,0,0
2024-08-01,155673249996,TABLET,4,0,0,0
2024-08-01,169214802704,DESKTOP,66,1,0,4.77
2024-08-01,155673249556,DESKTOP,29,1,0,1.11
2024-08-01,155673249996,MOBILE,20,1,0,1.02
2024-08-01,168997303571,DESKTOP,202,2,0,1.328329
2024-08-01,148575862984,TABLET,3,2,2,0.43
2024-08-01,155673249996,DESKTOP,20,2,0,10.35
2024-08-01,155673250956,DESKTOP,119,3,3,6.27
2024-08-01,155673250956,MOBILE,128,3,0,8.51
2024-08-01,164135120558,DESKTOP,1021,3,1.025287,11.549388
2024-08-01,169214802704,MOBILE,53,4,0,32.93
2024-08-01,168997303571,MOBILE,138,5,0,0.826992
2024-08-01,148575862984,MOBILE,198,13,1.281686,23.63
2024-08-01,148575862984,DESKTOP,266,22,10.886842,78.03
2024-08-01,164135120558,MOBILE,5062,63,7.05091,46.799651
2024-07-31,164828025000,TABLET,2,0,0,0
2024-07-31,164828025000,MOBILE,40,2,0,11.21
2024-07-31,164828025000,DESKTOP,39,2,0,12.44
